,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,21.34,28.54,33.83,26.60,30.43,34.83,0.48
DCC_bivariate_loop,,,21.34,,3.71,3.30,0.97,0.45,1.41,21.21
SW_cross_validated,,,28.54,3.71,,0.78,3.25,4.22,3.34,27.87
SW_15,,,33.83,3.30,0.78,,2.75,3.75,2.77,32.74
SW_30,,,26.60,0.97,3.25,2.75,,0.67,0.43,26.24
SW_60,,,30.43,0.45,4.22,3.75,0.67,,1.23,29.89
SW_120,,,34.83,1.41,3.34,2.77,0.43,1.23,,33.87
sFC,,,0.48,21.21,27.87,32.74,26.24,29.89,33.87,
