,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,13.80,13.74,14.25,16.23,20.00,6.41,0.02
DCC_bivariate_loop,,,13.80,,16.53,1.04,0.75,0.17,9.66,13.80
SW_cross_validated,,,13.74,16.53,,17.30,19.11,23.38,11.73,13.69
SW_15,,,14.25,1.04,17.30,,1.90,1.42,9.38,14.25
SW_30,,,16.23,0.75,19.11,1.90,,0.70,11.37,16.23
SW_60,,,20.00,0.17,23.38,1.42,0.70,,12.87,19.99
SW_120,,,6.41,9.66,11.73,9.38,11.37,12.87,,6.41
sFC,,,0.02,13.80,13.69,14.25,16.23,19.99,6.41,
