,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.79,4.22,9.84,5.52,5.21,2.76,0.07
DCC_bivariate_loop,,,0.79,,4.43,9.34,5.52,5.22,3.07,0.75
SW_cross_validated,,,4.22,4.43,,3.83,0.40,0.05,0.05,4.31
SW_15,,,9.84,9.34,3.83,,3.92,4.59,2.77,10.04
SW_30,,,5.52,5.52,0.40,3.92,,0.53,0.33,5.66
SW_60,,,5.21,5.22,0.05,4.59,0.53,,0.02,5.36
SW_120,,,2.76,3.07,0.05,2.77,0.33,0.02,,2.81
sFC,,,0.07,0.75,4.31,10.04,5.66,5.36,2.81,
