,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,5.4621,-,0.5278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,3.3125,-2.4513,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-35.5572,-45.2534,-42.7763,-,0.0000,0.0000,0.0009,1.,0.0000
SW_15,nan,-99.6662,-122.289,-118.3112,-58.1139,-,0.0000,0.0000,0.0000,0.
SW_30,nan,-63.1309,-79.9407,-76.4838,-22.2718,41.9633,-,0.0000,0.0000,0.0000
SW_60,nan,-44.123,-57.4124,-54.3218,-4.2561,61.7869,20.6556,-,1.,0.0000
SW_120,nan,-34.3049,-42.3229,-40.2007,-2.1575,49.1572,17.3477,1.4276,-,0.0000
sFC,nan,11.743,7.3779,9.7291,51.4079,129.5967,87.2471,64.5588,47.743,-
