,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,99,99,61,37,41,99,99,99,97,97,87
1,95,97,85,61,35,99,99,97,63,99,99
2,97,99,61,59,67,99,99,95,85,99,93
3,97,95,57,45,57,99,95,97,77,99,87
4,89,97,93,33,29,99,99,95,99,99,87
5,95,69,93,57,35,99,99,63,99,99,91
6,99,97,75,47,29,99,97,99,99,95,99
7,99,85,63,63,35,99,99,55,89,95,69
8,77,99,41,63,57,95,99,53,97,95,89
9,97,97,45,61,45,97,99,93,99,99,91
