,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.3981e-01,7.6890e-01,1.9147e-01,1.9776e-07,2.2638e-03,6.1217e-02,6.5641e-03,1.1423e-01
DCC_joint,,2.3981e-01,,6.5222e-01,4.4731e-02,2.0656e-08,3.2953e-04,1.1139e-02,1.2960e-03,4.8161e-01
DCC_bivariate_loop,,7.6890e-01,6.5222e-01,,1.8285e-01,1.1081e-06,3.8508e-03,6.8621e-02,8.8538e-03,4.3887e-01
SW_cross_validated,,1.9147e-01,4.4731e-02,1.8285e-01,,3.8347e-05,7.4378e-02,6.0072e-01,1.1957e-01,2.6461e-02
SW_15,,1.9776e-07,2.0656e-08,1.1081e-06,3.8347e-05,,4.5938e-03,1.3767e-04,5.1920e-03,1.7083e-08
SW_30,,2.2638e-03,3.2953e-04,3.8508e-03,7.4378e-02,4.5938e-03,,1.8764e-01,8.9287e-01,2.1045e-04
SW_60,,6.1217e-02,1.1139e-02,6.8621e-02,6.0072e-01,1.3767e-04,1.8764e-01,,2.6715e-01,6.5808e-03
SW_120,,6.5641e-03,1.2960e-03,8.8538e-03,1.1957e-01,5.1920e-03,8.9287e-01,2.6715e-01,,8.3347e-04
sFC,,1.1423e-01,4.8161e-01,4.3887e-01,2.6461e-02,1.7083e-08,2.1045e-04,6.5808e-03,8.3347e-04,
