,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.93,3.27,1.50,17.75,10.62,5.50,3.93,-1.65
DCC_joint,,2.93,,0.42,-1.34,13.14,7.00,2.72,0.93,-4.31
DCC_bivariate_loop,,3.27,0.42,,-1.71,12.06,6.30,2.27,0.49,-4.60
SW_cross_validated,,1.50,-1.34,-1.71,,14.57,8.37,3.93,2.27,-2.96
SW_15,,17.75,13.14,12.06,14.57,,-6.09,-8.41,-12.13,-17.84
SW_30,,10.62,7.00,6.30,8.37,-6.09,,-3.40,-6.04,-11.47
SW_60,,5.50,2.72,2.27,3.93,-8.41,-3.40,,-1.88,-6.64
SW_120,,3.93,0.93,0.49,2.27,-12.13,-6.04,-1.88,,-5.25
sFC,,-1.65,-4.31,-4.60,-2.96,-17.84,-11.47,-6.64,-5.25,
