,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.98,1.56,0.44,0.56,2.06,2.81,0.42,39.80
DCC_joint,,2.98,,2.03,2.39,2.41,4.16,4.55,3.35,14.24
DCC_bivariate_loop,,1.56,2.03,,0.78,0.75,3.59,4.40,2.23,34.67
SW_cross_validated,,0.44,2.39,0.78,,0.07,1.99,2.50,0.78,24.96
SW_15,,0.56,2.41,0.75,0.07,,2.25,2.82,0.95,27.80
SW_30,,2.06,4.16,3.59,1.99,2.25,,0.61,2.06,46.35
SW_60,,2.81,4.55,4.40,2.50,2.82,0.61,,3.06,56.75
SW_120,,0.42,3.35,2.23,0.78,0.95,2.06,3.06,,63.21
sFC,,39.80,14.24,34.67,24.96,27.80,46.35,56.75,63.21,
