,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0809,1.,0.2348,1.
DCC_joint,nan,1.2106,-,1.,1.,0.0000,0.0119,0.4010,0.0467,1.
DCC_bivariate_loop,nan,0.2949,-0.4583,-,1.,0.0000,0.1386,1.,0.3187,1.
SW_cross_validated,nan,-1.3606,-2.1575,-1.3854,-,0.0014,1.,1.,1.,0.9526
SW_15,nan,-8.1255,-9.4655,-7.1777,-5.4126,-,0.1654,0.005,0.1869,0.0000
SW_30,nan,-3.5581,-4.4214,-3.3151,-1.8942,3.2351,-,1.,1.,0.0076
SW_60,nan,-2.0,-2.8283,-1.9369,-0.5328,4.8187,1.3697,-,1.,0.2369
SW_120,nan,-3.0753,-3.8053,-2.9348,-1.6343,3.1794,0.1366,-1.1451,-,0.0300
sFC,nan,1.6554,0.7186,0.7916,2.4174,9.5848,4.6248,3.0712,4.0034,-
