,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.3244,0.1543,1.,0.0000,0.0000,0.0012,0.0357,1.
DCC_joint,nan,-2.9266,-,1.,1.,0.0000,0.0001,0.5043,1.,0.0152
DCC_bivariate_loop,nan,-3.2665,-0.4167,-,1.,0.0000,0.0002,1.,1.,0.0081
SW_cross_validated,nan,-1.4973,1.339,1.7127,-,0.0000,0.0000,0.0353,1.,0.2992
SW_15,nan,-17.7093,-13.1359,-12.059,-14.5668,-,0.0003,0.0000,0.0000,0.0000
SW_30,nan,-10.5976,-6.9961,-6.2972,-8.3711,6.0947,-,0.1142,0.0004,0.0000
SW_60,nan,-5.4926,-2.7211,-2.2678,-3.93,8.4108,3.4028,-,1.,0.0001
SW_120,nan,-3.925,-0.9333,-0.4857,-2.2721,12.1335,6.0358,1.8812,-,0.002
sFC,nan,1.6466,4.3104,4.5955,2.9639,17.8401,11.4657,6.638,5.2487,-
