,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.66,3.48,0.99,1.25,-4.61,-6.28,-0.94,89.00
DCC_joint,,6.66,,-4.54,-5.34,-5.40,-9.29,-10.18,-7.48,31.84
DCC_bivariate_loop,,3.48,-4.54,,-1.73,-1.69,-8.02,-9.84,-4.98,77.52
SW_cross_validated,,0.99,-5.34,-1.73,,0.15,-4.46,-5.59,-1.75,55.80
SW_15,,1.25,-5.40,-1.69,0.15,,-5.02,-6.30,-2.13,62.15
SW_30,,-4.61,-9.29,-8.02,-4.46,-5.02,,-1.37,4.60,103.64
SW_60,,-6.28,-10.18,-9.84,-5.59,-6.30,-1.37,,6.84,126.90
SW_120,,-0.94,-7.48,-4.98,-1.75,-2.13,4.60,6.84,,141.33
sFC,,89.00,31.84,77.52,55.80,62.15,103.64,126.90,141.33,
