,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,16.79,1.47,2.16,0.93,-3.97,-5.18,-1.08,112.73
DCC_joint,,16.79,,-13.94,-14.97,-14.74,-17.39,-18.77,-17.26,22.71
DCC_bivariate_loop,,1.47,-13.94,,0.20,-0.52,-4.34,-5.12,-2.18,59.44
SW_cross_validated,,2.16,-14.97,0.20,,-0.82,-5.23,-6.45,-3.06,82.50
SW_15,,0.93,-14.74,-0.52,-0.82,,-4.04,-4.86,-1.70,66.41
SW_30,,-3.97,-17.39,-4.34,-5.23,-4.04,,-0.24,3.21,66.84
SW_60,,-5.18,-18.77,-5.12,-6.45,-4.86,-0.24,,4.25,88.22
SW_120,,-1.08,-17.26,-2.18,-3.06,-1.70,3.21,4.25,,111.92
sFC,,112.73,22.71,59.44,82.50,66.41,66.84,88.22,111.92,
