,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0000,0.0063,1.,1.
DCC_joint,nan,-1.5265,-,1.,1.,0.0000,0.0006,0.7466,1.,0.6483
DCC_bivariate_loop,nan,-2.1982,-0.6202,-,1.,0.0000,0.002,1.,1.,0.1614
SW_cross_validated,nan,-0.9851,0.6293,1.3068,-,0.0000,0.0001,0.0580,1.,1.
SW_15,nan,-12.7603,-10.2672,-9.784,-12.2486,-,0.0074,0.0000,0.0000,0.0000
SW_30,nan,-7.7797,-5.8031,-5.239,-7.0367,4.6344,-,0.0023,0.0008,0.0000
SW_60,nan,-4.7098,-2.535,-1.8001,-3.7076,12.9288,5.1656,-,1.,0.0007
SW_120,nan,-2.1523,-0.5093,0.1387,-1.2213,10.6114,5.6672,2.1152,-,0.1648
sFC,nan,1.21,2.6024,3.2462,2.1615,12.9483,8.4639,5.7033,3.2368,-
