,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.14,5.08,2.92,4.33,6.65,5.59,0.62,0.35
DCC_joint,,0.14,,4.92,2.66,4.23,6.47,5.49,0.54,0.12
DCC_bivariate_loop,,5.08,4.92,,6.06,0.32,1.59,1.46,3.91,5.28
SW_cross_validated,,2.92,2.66,6.06,,5.46,7.37,6.51,1.28,2.82
SW_15,,4.33,4.23,0.32,5.46,,1.84,1.69,3.50,4.51
SW_30,,6.65,6.47,1.59,7.37,1.84,,0.04,5.19,6.85
SW_60,,5.59,5.49,1.46,6.51,1.69,0.04,,4.73,5.74
SW_120,,0.62,0.54,3.91,1.28,3.50,5.19,4.73,,0.51
sFC,,0.35,0.12,5.28,2.82,4.51,6.85,5.74,0.51,
