,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.26,1.38,0.23,4.29,1.11,0.74,1.80,0.80
DCC_joint,,1.26,,0.71,1.17,4.80,1.73,1.59,2.40,0.57
DCC_bivariate_loop,,1.38,0.71,,1.39,4.60,1.89,1.70,2.44,1.00
SW_cross_validated,,0.23,1.17,1.39,,3.96,0.89,0.47,1.54,0.82
SW_15,,4.29,4.80,4.60,3.96,,2.85,3.55,2.29,4.64
SW_30,,1.11,1.73,1.89,0.89,2.85,,0.49,0.58,1.51
SW_60,,0.74,1.59,1.70,0.47,3.55,0.49,,1.13,1.29
SW_120,,1.80,2.40,2.44,1.54,2.29,0.58,1.13,,2.19
sFC,,0.80,0.57,1.00,0.82,4.64,1.51,1.29,2.19,
