,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.3642,0.2196,1.,0.0000,0.8584,1.,0.03,1.
DCC_joint,nan,2.873,-,1.,0.6296,0.0000,0.0398,0.0831,0.0015,1.
DCC_bivariate_loop,nan,3.106,1.5883,-,0.2182,0.0000,0.0187,0.046,0.0012,1.
SW_cross_validated,nan,-0.4767,-2.6163,-3.1087,-,0.0000,1.,1.,0.1051,1.
SW_15,nan,-9.5701,-10.7329,-10.275,-8.8625,-,0.0002,0.0000,0.0026,0.0000
SW_30,nan,-2.4679,-3.8765,-4.2167,-1.9824,6.3737,-,1.,1.,0.1185
SW_60,nan,-1.6286,-3.5462,-3.812,-1.0485,7.9492,1.1004,-,0.7436,0.3574
SW_120,nan,-4.0037,-5.3597,-5.4613,-3.4401,5.1129,-1.2945,-2.5369,-,0.0041
sFC,nan,1.8416,-1.2835,-2.2288,1.8446,10.3838,3.3861,2.8817,4.9061,-
