,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.29,-11.37,6.52,-9.71,-14.90,-12.51,1.38,0.76
DCC_joint,,0.29,,-10.99,5.95,-9.45,-14.46,-12.29,1.20,0.27
DCC_bivariate_loop,,-11.37,-10.99,,13.55,0.71,-3.56,-3.26,8.74,11.82
SW_cross_validated,,6.52,5.95,13.55,,-12.21,-16.49,-14.55,-2.86,-6.30
SW_15,,-9.71,-9.45,0.71,-12.21,,-4.11,-3.78,7.83,10.10
SW_30,,-14.90,-14.46,-3.56,-16.49,-4.11,,-0.09,11.60,15.32
SW_60,,-12.51,-12.29,-3.26,-14.55,-3.78,-0.09,,10.58,12.82
SW_120,,1.38,1.20,8.74,-2.86,7.83,11.60,10.58,,-1.14
sFC,,0.76,0.27,11.82,-6.30,10.10,15.32,12.82,-1.14,
