,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.68,0.98,0.44,5.69,3.47,2.10,0.96,0.54
DCC_joint,,0.68,,0.28,0.28,4.59,2.60,1.13,0.23,1.16
DCC_bivariate_loop,,0.98,0.28,,0.58,4.38,2.34,0.81,0.06,1.45
SW_cross_validated,,0.44,0.28,0.58,,5.48,3.15,1.66,0.55,0.97
SW_15,,5.69,4.59,4.38,5.48,,2.07,5.78,4.75,5.79
SW_30,,3.47,2.60,2.34,3.15,2.07,,2.31,2.53,3.79
SW_60,,2.10,1.13,0.81,1.66,5.78,2.31,,0.95,2.55
SW_120,,0.96,0.23,0.06,0.55,4.75,2.53,0.95,,1.45
sFC,,0.54,1.16,1.45,0.97,5.79,3.79,2.55,1.45,
