,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-15.3691,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0369
SW_cross_validated,nan,nan,-80.2926,-47.2548,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,nan,-269.7543,-230.2258,-224.2229,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,-250.7031,-193.8825,-190.2566,80.3354,-,0.0000,0.0000,0.0000
SW_60,nan,nan,-168.8125,-126.7032,-105.6774,135.0652,71.7482,-,0.0000,0.0000
SW_120,nan,nan,-29.8243,-25.6875,-14.5612,50.2487,25.9557,8.3702,-,0.0000
sFC,nan,nan,-15.5376,3.7978,69.5733,267.0606,249.7168,163.576,26.952,-
