,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.4182e-15,3.0930e-24,6.6455e-33,3.3661e-32,4.6484e-26,8.8215e-19,1.3640e-10
DCC_bivariate_loop,,,2.4182e-15,,6.0429e-21,2.7665e-32,2.8609e-31,8.2338e-25,3.4771e-17,3.4182e-08
SW_cross_validated,,,3.0930e-24,6.0429e-21,,3.7126e-31,1.5618e-29,1.0519e-21,1.7200e-12,1.3977e-21
SW_15,,,6.6455e-33,2.7665e-32,3.7126e-31,,4.2710e-23,2.5138e-25,1.1466e-22,3.5937e-32
SW_30,,,3.3661e-32,2.8609e-31,1.5618e-29,4.2710e-23,,2.1303e-19,7.8165e-18,4.8951e-31
SW_60,,,4.6484e-26,8.2338e-25,1.0519e-21,2.5138e-25,2.1303e-19,,2.1213e-09,4.6079e-25
SW_120,,,8.8215e-19,3.4771e-17,1.7200e-12,1.1466e-22,7.8165e-18,2.1213e-09,,8.2178e-18
sFC,,,1.3640e-10,3.4182e-08,1.3977e-21,3.5937e-32,4.8951e-31,4.6079e-25,8.2178e-18,
