,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,10.00,24.11,112.76,90.41,59.28,23.53,5.69
DCC_bivariate_loop,,,10.00,,16.67,106.89,83.44,52.03,19.49,3.84
SW_cross_validated,,,24.11,16.67,,77.30,52.58,28.32,10.05,19.07
SW_15,,,112.76,106.89,77.30,,32.11,52.89,37.31,106.28
SW_30,,,90.41,83.44,52.58,32.11,,24.41,19.70,83.12
SW_60,,,59.28,52.03,28.32,52.89,24.41,,6.33,53.14
SW_120,,,23.53,19.49,10.05,37.31,19.70,6.33,,20.92
sFC,,,5.69,3.84,19.07,106.28,83.12,53.14,20.92,
