,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,15.03,46.67,151.19,116.55,70.20,22.97,6.73
DCC_bivariate_loop,,,15.03,,30.46,138.35,102.82,59.49,19.05,4.16
SW_cross_validated,,,46.67,30.46,,116.39,78.77,38.90,10.63,27.22
SW_15,,,151.19,138.35,116.39,,39.14,60.97,35.53,122.72
SW_30,,,116.55,102.82,78.77,39.14,,26.48,17.99,89.73
SW_60,,,70.20,59.49,38.90,60.97,26.48,,5.44,54.83
SW_120,,,22.97,19.05,10.63,35.53,17.99,5.44,,19.99
sFC,,,6.73,4.16,27.22,122.72,89.73,54.83,19.99,
