,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,6.87,35.91,120.64,112.12,75.50,13.34,6.95
DCC_bivariate_loop,,,6.87,,21.13,102.96,86.71,56.66,11.49,1.70
SW_cross_validated,,,35.91,21.13,,100.28,85.09,47.26,6.51,31.11
SW_15,,,120.64,102.96,100.28,,35.93,60.40,22.47,119.43
SW_30,,,112.12,86.71,85.09,35.93,,32.09,11.61,111.68
SW_60,,,75.50,56.66,47.26,60.40,32.09,,3.74,73.15
SW_120,,,13.34,11.49,6.51,22.47,11.61,3.74,,12.05
sFC,,,6.95,1.70,31.11,119.43,111.68,73.15,12.05,
