,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.3812e-14,2.3561e-21,2.1628e-33,1.1526e-31,2.2829e-28,3.6323e-21,1.9520e-10
DCC_bivariate_loop,,,1.3812e-14,,1.7054e-18,5.6633e-33,4.8823e-31,2.3826e-27,1.0573e-19,8.8325e-08
SW_cross_validated,,,2.3561e-21,1.7054e-18,,1.9303e-30,1.9748e-27,1.3200e-22,1.2735e-14,1.5500e-19
SW_15,,,2.1628e-33,5.6633e-33,1.9303e-30,,1.3921e-23,1.7743e-27,9.3865e-25,6.2711e-33
SW_30,,,1.1526e-31,4.8823e-31,1.9748e-27,1.3921e-23,,1.8876e-21,8.7543e-20,5.2241e-31
SW_60,,,2.2829e-28,2.3826e-27,1.3200e-22,1.7743e-27,1.8876e-21,,3.4009e-11,1.6344e-27
SW_120,,,3.6323e-21,1.0573e-19,1.2735e-14,9.3865e-25,8.7543e-20,3.4009e-11,,2.9892e-20
sFC,,,1.9520e-10,8.8325e-08,1.5500e-19,6.2711e-33,5.2241e-31,1.6344e-27,2.9892e-20,
