,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
112,99,59,43,51,27,23,39,31
113,45,87,39,25,29,59,75,41
114,39,29,37,43,87,63,61,41
115,83,89,41,33,35,29,33,55
116,47,87,67,43,43,29,93,45
117,81,87,31,35,41,55,89,99
118,77,75,95,21,23,33,77,81
119,97,99,27,47,37,95,73,43
120,65,37,83,45,85,37,41,37
121,37,85,67,51,37,55,35,97
122,85,27,51,39,27,89,21,45
123,63,75,29,29,21,43,99,23
124,97,53,51,51,41,47,21,47
125,33,27,41,41,47,41,33,97
126,53,87,23,37,27,55,53,55
127,97,77,61,37,37,35,25,99
128,51,71,29,33,21,35,99,89
129,69,63,69,35,33,51,75,33
130,99,67,45,29,29,87,73,45
131,21,99,69,49,29,93,25,71
132,63,41,79,53,21,39,89,57
133,55,83,57,93,55,49,85,23
134,71,35,35,25,41,29,65,39
135,49,73,29,43,29,49,67,77
136,67,53,21,55,33,35,81,41
137,21,25,61,51,37,21,75,57
138,83,73,53,43,31,37,89,99
139,49,43,93,25,35,29,33,87
140,65,33,47,63,31,81,31,99
141,87,49,91,37,37,53,55,97
142,31,85,41,49,21,33,91,57
143,95,49,83,35,41,23,81,37
144,87,57,63,27,49,33,25,93
145,75,53,53,63,31,37,47,91
146,91,35,85,43,41,43,27,77
147,57,89,57,21,27,29,35,77
148,27,29,71,71,23,29,55,47
149,49,27,45,29,23,53,29,99
150,97,83,39,39,33,41,31,49
151,41,39,31,25,23,73,47,43
152,41,85,21,27,35,91,47,57
153,65,79,25,51,35,99,37,51
154,77,95,33,31,41,37,55,89
155,63,55,39,23,49,67,55,25
156,27,63,97,23,27,99,85,33
157,83,67,59,35,31,67,57,57
158,51,53,41,23,25,89,65,35
159,55,95,69,35,49,33,77,71
160,71,45,25,23,31,39,27,99
161,69,57,57,25,27,31,99,47
162,53,35,91,25,37,95,25,99
163,37,59,45,71,45,53,27,83
164,51,99,85,29,29,89,29,35
165,63,37,33,57,45,23,99,99
166,99,99,43,51,31,53,27,39
167,99,31,41,35,31,31,39,75
168,99,35,51,39,23,31,23,93
169,25,97,43,51,35,77,51,99
170,95,85,97,41,33,29,55,37
171,47,45,57,33,93,99,77,89
172,91,35,33,21,57,23,67,35
173,73,35,91,37,35,65,65,99
174,89,79,43,29,27,47,51,43
175,87,37,49,35,29,33,75,41
176,97,39,53,53,33,65,97,41
177,69,41,35,31,31,55,53,27
178,97,35,87,33,31,25,43,85
179,35,93,55,27,41,23,57,35
180,85,99,45,55,29,95,45,79
181,55,71,49,35,29,25,29,45
182,37,75,53,35,29,29,41,51
183,65,59,23,63,57,99,21,41
184,65,85,85,35,21,93,99,87
185,97,45,73,43,25,55,43,93
186,63,69,59,39,25,21,69,67
187,65,59,63,35,47,33,27,81
188,51,55,21,37,51,25,71,57
189,97,53,87,69,29,99,27,59
190,99,49,37,33,83,95,53,79
191,43,35,87,73,43,41,83,35
192,57,93,71,21,27,39,35,41
193,53,85,99,33,99,81,53,47
194,47,77,23,39,27,45,93,89
195,93,45,47,57,23,37,71,51
196,37,99,47,37,35,33,73,37
197,99,81,75,39,37,33,95,91
198,67,99,21,25,23,45,39,41
199,25,93,41,57,27,63,35,55
