,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.70,1.88,3.62,14.35,8.05,4.64,3.45,24.55
DCC_joint,,8.70,,7.16,3.77,4.51,1.63,4.65,4.39,11.89
DCC_bivariate_loop,,1.88,7.16,,2.16,12.92,6.34,2.83,1.89,23.65
SW_cross_validated,,3.62,3.77,2.16,,7.85,2.71,0.05,0.35,13.94
SW_15,,14.35,4.51,12.92,7.85,,7.02,10.23,8.83,7.88
SW_30,,8.05,1.63,6.34,2.71,7.02,,3.48,3.33,17.33
SW_60,,4.64,4.65,2.83,0.05,10.23,3.48,,0.47,20.70
SW_120,,3.45,4.39,1.89,0.35,8.83,3.33,0.47,,15.79
sFC,,24.55,11.89,23.65,13.94,7.88,17.33,20.70,15.79,
