,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,23.99,9.79,11.93,56.98,27.51,19.38,17.36,100.70
DCC_joint,,23.99,,-10.83,-4.93,16.64,1.64,-6.34,-6.49,24.93
DCC_bivariate_loop,,9.79,-10.83,,3.92,29.01,12.81,5.59,4.93,39.06
SW_cross_validated,,11.93,-4.93,3.92,,18.01,6.34,0.27,-0.08,23.33
SW_15,,56.98,16.64,29.01,18.01,,-15.51,-26.81,-25.60,8.05
SW_30,,27.51,1.64,12.81,6.34,-15.51,,-8.42,-8.47,24.38
SW_60,,19.38,-6.34,5.59,0.27,-26.81,-8.42,,-0.48,40.17
SW_120,,17.36,-6.49,4.93,-0.08,-25.60,-8.47,-0.48,,36.89
sFC,,100.70,24.93,39.06,23.33,8.05,24.38,40.17,36.89,
