,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.5819,0.0000,0.0008,0.6579,0.0042,0.1212
DCC_joint,nan,-2.2334,-,0.0000,1.,0.0000,0.0000,1.,0.0000,0.0002
DCC_bivariate_loop,nan,0.3228,10.5018,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-2.6536,-1.5473,-8.6734,-,0.0000,0.0000,1.,0.0002,1.
SW_15,nan,-11.3987,-31.8072,-36.8384,-22.7838,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-5.652,-13.8308,-21.1754,-8.2882,17.9463,-,0.0000,0.2871,0.0000
SW_60,nan,-2.5954,-1.4234,-9.1699,0.2157,24.5928,9.2409,-,0.0000,0.773
SW_120,nan,-4.8982,-12.0922,-20.2117,-6.4306,21.7903,2.9829,-7.3211,-,0.0000
sFC,nan,-3.3759,-6.2723,-16.4333,-1.9873,29.5711,10.1023,-2.5184,7.7646,-
