,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.51,1.11,6.64,52.26,31.60,19.71,10.31,1.80
DCC_joint,,1.51,,-0.11,5.62,51.41,30.52,18.33,9.20,0.14
DCC_bivariate_loop,,1.11,-0.11,,5.09,43.72,25.39,14.43,8.09,0.23
SW_cross_validated,,6.64,5.62,5.09,,33.51,16.74,6.34,2.28,-5.79
SW_15,,52.26,51.41,43.72,33.51,,-21.87,-39.44,-34.10,-55.02
SW_30,,31.60,30.52,25.39,16.74,-21.87,,-16.16,-15.75,-33.04
SW_60,,19.71,18.33,14.43,6.34,-39.44,-16.16,,-4.08,-20.52
SW_120,,10.31,9.20,8.09,2.28,-34.10,-15.75,-4.08,,-9.65
sFC,,1.80,0.14,0.23,-5.79,-55.02,-33.04,-20.52,-9.65,
