,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.21,4.64,8.43,37.95,25.08,18.03,13.02,3.31
DCC_joint,,3.21,,2.27,6.62,43.19,27.32,18.98,12.27,0.09
DCC_bivariate_loop,,4.64,2.27,,3.46,31.69,19.10,11.85,7.38,-2.21
SW_cross_validated,,8.43,6.62,3.46,,29.90,16.38,8.43,3.81,-6.59
SW_15,,37.95,43.19,31.69,29.90,,-15.93,-28.30,-30.28,-43.55
SW_30,,25.08,27.32,19.10,16.38,-15.93,,-10.97,-14.62,-27.52
SW_60,,18.03,18.98,11.85,8.43,-28.30,-10.97,,-5.18,-19.13
SW_120,,13.02,12.27,7.38,3.81,-30.28,-14.62,-5.18,,-12.31
sFC,,3.31,0.09,-2.21,-6.59,-43.55,-27.52,-19.13,-12.31,
