,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.17,1.24,2.33,5.77,1.98,1.47,9.68,12.27
DCC_joint,,1.17,,0.08,1.32,5.56,0.87,0.18,10.53,14.37
DCC_bivariate_loop,,1.24,0.08,,1.24,5.52,0.79,0.08,10.55,14.48
SW_cross_validated,,2.33,1.32,1.24,,4.56,0.56,1.44,10.16,14.86
SW_15,,5.77,5.56,5.52,4.56,,5.60,7.31,7.10,14.00
SW_30,,1.98,0.87,0.79,0.56,5.60,,0.90,11.71,17.53
SW_60,,1.47,0.18,0.08,1.44,7.31,0.90,,14.26,22.58
SW_120,,9.68,10.53,10.55,10.16,7.10,11.71,14.26,,4.61
sFC,,12.27,14.37,14.48,14.86,14.00,17.53,22.58,4.61,
