,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.7950e-02,1.2671e-02,6.2340e-05,1.6694e-10,3.3027e-04,4.3239e-03,2.5762e-14,4.1159e-16
DCC_joint,,1.7950e-02,,8.6130e-01,8.7137e-03,2.8774e-10,6.7567e-02,6.9703e-01,5.6857e-15,2.3821e-17
DCC_bivariate_loop,,1.2671e-02,8.6130e-01,,1.2431e-02,3.1715e-10,9.4750e-02,8.5389e-01,5.4385e-15,2.0841e-17
SW_cross_validated,,6.2340e-05,8.7137e-03,1.2431e-02,,6.6271e-09,2.2742e-01,4.7977e-03,1.0481e-14,1.3138e-17
SW_15,,1.6694e-10,2.8774e-10,3.1715e-10,6.6271e-09,,2.5448e-10,3.0343e-12,4.9614e-12,3.7780e-17
SW_30,,3.3027e-04,6.7567e-02,9.4750e-02,2.2742e-01,2.5448e-10,,5.9870e-02,8.8250e-16,6.9884e-19
SW_60,,4.3239e-03,6.9703e-01,8.5389e-01,4.7977e-03,3.0343e-12,5.9870e-02,,2.7234e-17,7.5921e-21
SW_120,,2.5762e-14,5.6857e-15,5.4385e-15,1.0481e-14,4.9614e-12,8.8250e-16,2.7234e-17,,5.5788e-09
sFC,,4.1159e-16,2.3821e-17,2.0841e-17,1.3138e-17,3.7780e-17,6.9884e-19,7.5921e-21,5.5788e-09,
