,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.62,-1.54,14.13,36.11,25.57,17.38,13.17,-3.39
DCC_joint,,-1.62,,-0.04,21.85,42.41,32.55,25.27,19.56,-2.54
DCC_bivariate_loop,,-1.54,-0.04,,19.44,40.72,30.58,22.84,17.72,-2.14
SW_cross_validated,,14.13,21.85,19.44,,29.67,16.75,5.03,-0.35,-26.39
SW_15,,36.11,42.41,40.72,29.67,,-14.15,-25.78,-28.99,-44.89
SW_30,,25.57,32.55,30.58,16.75,-14.15,,-12.29,-16.25,-35.65
SW_60,,17.38,25.27,22.84,5.03,-25.78,-12.29,,-5.00,-29.47
SW_120,,13.17,19.56,17.72,-0.35,-28.99,-16.25,-5.00,,-23.26
sFC,,-3.39,-2.54,-2.14,-26.39,-44.89,-35.65,-29.47,-23.26,
