,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.2412e-01,1.4128e-01,3.2952e-11,2.9172e-18,1.2837e-15,1.0175e-12,1.0592e-10,3.2152e-03
DCC_joint,,1.2412e-01,,9.6662e-01,2.0729e-14,1.7160e-19,1.8942e-17,1.6468e-15,1.4136e-13,2.0402e-02
DCC_bivariate_loop,,1.4128e-01,9.6662e-01,,1.5745e-13,3.5481e-19,5.7100e-17,9.5895e-15,7.7118e-13,4.6621e-02
SW_cross_validated,,3.2952e-11,2.0729e-14,1.5745e-13,,9.7227e-17,2.0083e-12,8.7893e-05,7.2732e-01,7.6839e-16
SW_15,,2.9172e-18,1.7160e-19,3.5481e-19,9.7227e-17,,3.4121e-11,1.1539e-15,1.4647e-16,6.2340e-20
SW_30,,1.2837e-15,1.8942e-17,5.7100e-17,2.0083e-12,3.4121e-11,,3.4311e-10,3.3514e-12,3.7674e-18
SW_60,,1.0175e-12,1.6468e-15,9.5895e-15,8.7893e-05,1.1539e-15,3.4311e-10,,9.3745e-05,1.0976e-16
SW_120,,1.0592e-10,1.4136e-13,7.7118e-13,7.2732e-01,1.4647e-16,3.3514e-12,9.3745e-05,,6.9834e-15
sFC,,3.2152e-03,2.0402e-02,4.6621e-02,7.6839e-16,6.2340e-20,3.7674e-18,1.0976e-16,6.9834e-15,
