,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.72,0.69,6.32,16.15,11.44,7.77,5.89,1.52
DCC_joint,,0.72,,0.02,9.77,18.97,14.56,11.30,8.75,1.14
DCC_bivariate_loop,,0.69,0.02,,8.69,18.21,13.68,10.22,7.92,0.96
SW_cross_validated,,6.32,9.77,8.69,,13.27,7.49,2.25,0.16,11.80
SW_15,,16.15,18.97,18.21,13.27,,6.33,11.53,12.97,20.07
SW_30,,11.44,14.56,13.68,7.49,6.33,,5.50,7.27,15.94
SW_60,,7.77,11.30,10.22,2.25,11.53,5.50,,2.23,13.18
SW_120,,5.89,8.75,7.92,0.16,12.97,7.27,2.23,,10.40
sFC,,1.52,1.14,0.96,11.80,20.07,15.94,13.18,10.40,
