,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,0.2614,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-1.7369,-2.0218,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.4037
SW_cross_validated,nan,-16.776,-18.2614,-11.8428,-,0.0000,0.0000,0.0003,1.,0.0000
SW_15,nan,-49.7373,-53.2363,-39.4329,-39.7767,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-32.0097,-34.2222,-25.0022,-19.1461,18.1203,-,0.0000,0.0000,0.0000
SW_60,nan,-20.2373,-21.595,-15.4545,-6.1808,28.2351,10.8746,-,0.0054,0.0000
SW_120,nan,-15.7489,-16.8883,-11.5825,-0.8357,33.8305,16.0593,4.7808,-,0.0000
sFC,nan,1.1911,0.9807,2.8252,19.8949,55.7273,36.0911,23.0225,18.2312,-
