,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.1157
DCC_joint,nan,1.6131,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.7345
DCC_bivariate_loop,nan,1.5387,0.0424,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-14.1785,-21.8546,-19.4381,-,0.0000,0.0000,0.0032,1.,0.0000
SW_15,nan,-36.1688,-42.4089,-40.7152,-29.6741,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-25.628,-32.5493,-30.5817,-16.7493,14.1488,-,0.0000,0.0000,0.0000
SW_60,nan,-17.4325,-25.2666,-22.8443,-5.0253,25.7842,12.2903,-,0.0034,0.0000
SW_120,nan,-13.2098,-19.5601,-17.7181,0.3542,28.9931,16.2505,4.9955,-,0.0000
sFC,nan,3.3967,2.5429,2.1365,26.3882,44.8856,35.6518,29.471,23.2635,-
