,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.12,0.78,7.50,22.23,14.31,9.05,7.04,0.53
DCC_joint,,0.12,,0.90,8.17,23.81,15.30,9.66,7.55,0.44
DCC_bivariate_loop,,0.78,0.90,,5.30,17.63,11.18,6.91,5.18,1.26
SW_cross_validated,,7.50,8.17,5.30,,17.79,8.56,2.76,0.37,8.90
SW_15,,22.23,23.81,17.63,17.79,,8.10,12.63,15.13,24.92
SW_30,,14.31,15.30,11.18,8.56,8.10,,4.86,7.18,16.14
SW_60,,9.05,9.66,6.91,2.76,12.63,4.86,,2.14,10.30
SW_120,,7.04,7.55,5.18,0.37,15.13,7.18,2.14,,8.15
sFC,,0.53,0.44,1.26,8.90,24.92,16.14,10.30,8.15,
