,0,1,2,3
1,2226.9291031366506,2046.5927521482258,1976.0368076361342,2174.1995543568164
2,1903.5314119070151,1695.2778140568278,1680.8260723610488,1852.3555299364125
3,1786.6033055690746,1615.8877254742556,1601.2491133253884,1732.419053232185
4,1712.66448656102,1566.3722830275108,1551.2849635672894,1674.946103145565
5,1677.473356338289,1530.7306374081902,1522.8831038617116,1634.3655529095238
6,1648.8734788566446,1502.7285962373023,1498.965292080346,1601.5688358559296
9,1585.0230124526174,1449.3481765298773,1449.9435471664237,1542.1499634403717
12,1543.220788711478,1416.2311911381557,1414.2727797025912,1499.1080459015764
15,1508.5127415528332,1388.9661295425697,1386.5369943061517,1466.5242048982698
