,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.022,0.022,0.063,0.108,0.126,0.216,0.428,0.216,0.150,0.146,0.100,0.145
SVWP,0.022,0.022,0.076,0.116,0.143,0.220,0.394,0.230,0.147,0.146,0.102,0.147
DCC_joint,0.063,0.020,0.170,0.215,0.247,0.287,0.283,0.207,0.188,0.146,0.144,0.179
SW_cross_validated,0.095,0.034,0.101,0.138,0.171,0.218,0.244,0.191,0.128,0.153,0.110,0.144
SW_15,0.213,0.087,0.133,0.156,0.158,0.180,0.193,0.183,0.127,0.180,0.156,0.161
SW_30,0.150,0.059,0.105,0.152,0.206,0.285,0.364,0.176,0.130,0.162,0.115,0.173
SW_60,0.113,0.043,0.124,0.271,0.416,0.541,0.580,0.262,0.161,0.159,0.103,0.252
SW_120,0.078,0.037,0.240,0.510,0.528,0.452,0.488,0.258,0.206,0.156,0.112,0.279
sFC,0.048,0.013,0.489,0.491,0.490,0.491,0.491,0.261,0.562,0.142,0.211,0.335
