,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.017,0.004,0.009,0.009,0.012,0.061,0.054,0.019,0.007,0.004,0.009,0.019
SVWP,0.017,0.005,0.007,0.017,0.009,0.061,0.065,0.017,0.011,0.004,0.008,0.020
DCC_joint,0.017,0.007,0.011,0.010,0.011,0.014,0.008,0.009,0.004,0.005,0.010,0.010
SW_cross_validated,0.013,0.004,0.008,0.009,0.012,0.013,0.011,0.019,0.005,0.005,0.008,0.010
SW_15,0.009,0.012,0.009,0.012,0.012,0.011,0.012,0.015,0.007,0.010,0.007,0.011
SW_30,0.006,0.010,0.011,0.005,0.009,0.009,0.011,0.009,0.006,0.005,0.008,0.008
SW_60,0.011,0.006,0.011,0.011,0.008,0.004,0.005,0.004,0.004,0.004,0.008,0.007
SW_120,0.017,0.010,0.006,0.006,0.004,0.008,0.005,0.004,0.003,0.006,0.008,0.007
sFC,0.016,0.004,0.001,0.003,0.002,0.003,0.002,0.003,0.003,0.003,0.002,0.004
