,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.053,0.025,0.059,0.043,0.049,0.174,0.154,0.052,0.032,0.016,0.029,0.062
SVWP,0.054,0.027,0.062,0.047,0.039,0.183,0.197,0.057,0.038,0.014,0.026,0.068
DCC_joint,0.051,0.024,0.035,0.032,0.034,0.045,0.026,0.029,0.014,0.018,0.033,0.031
SW_cross_validated,0.038,0.029,0.056,0.036,0.039,0.038,0.041,0.050,0.038,0.023,0.058,0.041
SW_15,0.030,0.053,0.067,0.026,0.035,0.031,0.054,0.044,0.035,0.024,0.036,0.040
SW_30,0.024,0.047,0.075,0.033,0.046,0.024,0.035,0.029,0.032,0.026,0.029,0.037
SW_60,0.034,0.039,0.072,0.039,0.027,0.013,0.017,0.011,0.032,0.020,0.019,0.029
SW_120,0.042,0.034,0.035,0.013,0.015,0.024,0.016,0.008,0.031,0.024,0.022,0.024
sFC,0.051,0.014,0.004,0.010,0.007,0.010,0.007,0.009,0.008,0.009,0.007,0.012
