,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,95,71,27,31,21,25,21,25,21,81,99
1,99,53,33,35,21,21,21,37,43,93,67
2,99,79,37,25,23,21,21,41,21,89,31
3,99,55,41,21,21,25,21,99,29,87,43
4,55,99,37,25,37,21,21,35,23,27,99
5,95,99,23,33,21,21,21,23,37,89,57
6,97,45,27,23,23,29,21,33,31,35,21
7,99,89,25,25,21,21,21,33,27,97,79
8,27,79,27,21,23,21,21,27,23,57,31
9,87,73,27,21,23,21,21,27,21,93,21
