,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.017,0.008,0.019,0.014,0.015,0.055,0.049,0.016,0.010,0.005,0.009,0.020
SVWP,0.017,0.009,0.020,0.015,0.012,0.058,0.062,0.018,0.012,0.004,0.008,0.021
DCC_joint,0.016,0.008,0.011,0.010,0.011,0.014,0.008,0.009,0.004,0.006,0.010,0.010
SW_cross_validated,0.012,0.009,0.018,0.011,0.012,0.012,0.013,0.016,0.012,0.007,0.018,0.013
SW_15,0.010,0.017,0.021,0.008,0.011,0.010,0.017,0.014,0.011,0.007,0.011,0.013
SW_30,0.008,0.015,0.024,0.010,0.015,0.008,0.011,0.009,0.010,0.008,0.009,0.012
SW_60,0.011,0.012,0.023,0.012,0.008,0.004,0.005,0.003,0.010,0.006,0.006,0.009
SW_120,0.013,0.011,0.011,0.004,0.005,0.008,0.005,0.002,0.010,0.008,0.007,0.008
sFC,0.016,0.004,0.001,0.003,0.002,0.003,0.002,0.003,0.003,0.003,0.002,0.004
