,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.02,0.11,0.97,3.90,2.12,1.04,0.50,0.73
DCC_joint,,0.02,,0.18,1.30,5.78,3.09,1.44,0.68,0.92
DCC_bivariate_loop,,0.11,0.18,,1.16,5.69,2.96,1.29,0.53,1.08
SW_cross_validated,,0.97,1.30,1.16,,3.47,1.27,0.01,0.56,1.94
SW_15,,3.90,5.78,5.69,3.47,,2.80,3.87,4.18,5.54
SW_30,,2.12,3.09,2.96,1.27,2.80,,1.40,1.94,3.43
SW_60,,1.04,1.44,1.29,0.01,3.87,1.40,,0.62,2.09
SW_120,,0.50,0.68,0.53,0.56,4.18,1.94,0.62,,1.41
sFC,,0.73,0.92,1.08,1.94,5.54,3.43,2.09,1.41,
