,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
30,0.461,0.587,0.275,0.251,0.355,0.413,0.217,1.453
31,0.463,0.565,0.414,0.322,0.225,0.544,0.408,0.734
32,1.201,1.339,0.928,0.433,0.534,1.068,1.025,0.215
33,1.260,0.798,0.768,0.322,0.395,0.335,0.896,1.313
34,0.648,1.075,0.343,0.292,0.432,0.206,0.707,0.857
35,0.485,1.067,0.423,0.192,0.819,0.506,0.319,0.746
36,0.611,0.510,0.260,0.502,0.306,0.892,0.191,0.352
37,0.295,0.349,0.321,0.257,0.335,0.519,1.083,0.532
38,0.329,0.696,0.365,0.250,0.328,1.331,0.311,0.669
39,1.278,1.658,0.579,0.528,1.368,0.823,0.992,0.590
40,1.470,0.795,0.354,0.467,1.170,0.401,0.139,0.303
41,1.074,0.354,0.284,0.448,1.026,0.120,0.573,0.192
42,0.858,1.592,0.378,0.284,0.258,1.027,0.181,0.617
43,0.588,0.259,0.403,0.449,0.339,0.248,0.765,1.068
44,0.592,0.289,0.637,0.561,0.255,0.165,1.072,0.437
45,0.115,1.021,0.816,0.285,0.926,0.710,0.160,1.296
46,0.340,1.017,0.230,0.199,0.692,0.469,0.575,0.834
47,0.099,1.279,0.509,0.376,0.781,1.143,0.541,0.647
48,1.214,0.392,0.842,0.193,0.435,0.309,0.470,1.012
49,0.796,1.244,0.464,0.205,0.154,0.275,0.915,1.171
50,1.070,1.635,0.145,0.370,0.275,1.350,0.150,0.563
51,0.673,1.034,0.352,0.233,0.581,1.115,0.367,0.342
52,0.177,0.748,0.637,0.429,0.958,0.592,0.369,1.093
53,0.572,0.282,0.159,0.370,0.535,0.677,0.384,0.385
54,0.534,0.347,0.573,1.398,1.027,0.340,0.350,1.532
55,0.527,0.995,0.458,0.204,1.024,0.390,0.397,0.970
56,1.466,0.472,0.378,0.228,0.667,0.515,0.196,0.558
57,1.422,0.389,0.650,0.267,0.986,1.387,0.674,1.225
58,0.296,0.560,0.667,0.406,0.101,0.382,0.786,1.067
59,0.634,0.578,0.265,0.273,0.285,0.280,0.586,0.449
60,1.339,1.034,0.287,0.301,0.427,0.380,0.210,0.725
61,0.708,1.068,0.843,0.548,0.243,0.120,0.852,0.249
62,0.182,0.865,0.451,0.163,0.186,0.258,0.810,0.503
63,0.832,0.216,0.559,0.493,0.289,0.477,1.424,0.254
64,0.695,0.274,0.359,0.822,0.326,1.459,0.468,0.633
65,0.604,0.874,0.161,0.210,0.782,0.912,0.365,1.140
66,1.271,0.783,0.408,0.190,0.276,0.992,0.709,1.310
67,1.545,0.398,0.614,0.155,1.256,1.585,0.449,0.583
68,0.346,0.504,0.220,0.247,0.067,1.135,0.545,1.212
69,0.402,0.702,0.426,0.433,0.835,0.241,0.529,0.825
70,0.519,1.079,0.529,0.327,0.551,1.260,0.503,1.285
71,0.939,0.157,0.265,0.449,0.276,0.912,0.962,0.709
72,0.633,0.394,0.630,0.281,0.170,0.546,0.460,0.510
73,1.205,0.648,0.241,0.244,0.402,0.874,1.358,0.349
74,0.656,0.512,0.280,0.291,0.363,1.336,0.676,0.376
75,0.655,0.383,0.235,0.282,0.095,0.357,0.330,0.242
76,0.767,0.248,0.799,0.656,0.373,0.457,0.268,0.565
77,1.074,1.241,0.429,0.128,0.098,0.557,1.079,1.026
78,1.578,0.522,0.663,0.451,1.145,0.238,1.007,0.771
79,0.649,1.117,0.766,0.655,0.272,1.392,0.342,0.561
80,0.477,0.470,0.141,0.101,0.309,1.218,0.564,0.826
81,0.642,1.111,0.515,0.609,0.737,0.864,0.255,0.652
82,0.582,0.347,0.789,0.277,1.062,1.146,0.524,0.521
83,0.619,0.907,0.381,0.302,0.350,0.608,0.461,0.696
84,0.624,0.418,0.520,0.413,0.278,0.799,0.470,0.561
85,0.621,1.189,0.386,0.355,0.188,0.084,0.330,1.221
86,0.425,0.367,0.243,0.107,0.224,0.428,0.316,0.853
87,0.150,0.300,0.457,0.406,0.354,1.001,0.226,1.466
88,0.399,1.087,0.390,0.215,1.172,0.632,0.273,0.952
89,0.683,0.609,0.724,0.335,0.457,0.925,0.572,0.635
90,0.909,0.774,0.441,0.418,0.167,0.935,0.349,1.257
91,1.160,0.616,0.489,0.915,0.208,0.639,0.211,0.545
92,0.475,1.484,0.364,0.312,1.117,1.319,0.270,0.868
93,1.643,0.957,0.595,0.301,0.198,0.336,0.163,0.187
94,1.486,0.639,0.659,0.628,0.250,0.427,0.396,1.494
95,1.211,1.740,0.871,0.663,1.505,0.685,0.441,0.247
96,0.265,0.465,1.019,0.296,0.189,0.912,0.558,0.193
97,1.067,0.275,0.618,0.718,0.224,0.475,0.337,0.667
98,0.595,0.478,0.604,0.532,1.210,1.340,0.364,0.759
99,0.605,0.283,0.504,0.350,0.700,0.654,0.772,0.514
100,0.585,0.884,0.189,0.367,0.518,0.835,0.491,0.414
101,0.636,0.732,0.456,0.234,0.397,0.290,0.300,0.188
102,0.410,0.712,0.143,0.374,0.821,0.989,0.451,0.784
103,1.013,0.756,0.410,0.299,0.176,1.342,0.234,1.552
104,0.903,0.703,0.860,0.445,0.532,0.554,0.470,0.328
105,1.484,1.021,0.378,0.107,0.985,1.030,0.732,1.180
106,0.977,0.987,0.335,0.259,0.305,0.226,0.275,0.163
107,0.816,0.796,0.705,0.158,0.650,0.399,0.762,0.315
108,0.893,0.902,0.374,0.112,1.419,0.647,0.712,1.827
109,1.476,0.404,0.553,0.404,0.349,0.633,0.995,1.002
110,1.355,0.330,0.668,0.486,1.253,0.690,0.496,1.567
111,0.658,0.555,0.374,0.463,0.903,0.104,0.288,0.875
112,0.860,0.448,0.375,0.348,0.224,1.105,0.278,0.885
113,1.398,0.638,0.589,0.246,1.065,0.161,1.151,0.483
114,1.328,0.316,0.747,0.425,0.251,0.310,1.324,0.696
115,1.214,0.537,0.705,0.177,0.175,0.256,0.458,1.340
116,1.197,0.346,0.318,0.320,0.317,0.498,0.654,1.560
117,0.974,1.341,0.377,0.198,0.660,0.977,1.140,1.201
118,1.277,1.255,0.457,0.271,0.176,0.351,0.457,1.070
119,0.772,1.027,0.448,0.251,0.181,0.830,0.261,1.464
120,0.505,0.822,0.464,0.358,0.324,0.231,0.120,1.289
121,1.063,1.410,0.323,0.143,0.172,0.835,0.509,0.607
122,1.253,0.974,0.518,0.288,0.383,0.100,0.564,0.734
123,0.594,0.586,0.426,0.439,0.652,1.402,1.196,1.348
124,0.942,1.754,0.109,0.277,0.199,1.252,1.682,0.671
125,0.953,0.524,0.289,0.448,0.172,0.707,0.333,0.993
126,0.391,1.148,0.835,0.216,0.896,0.726,0.737,0.189
127,0.906,0.527,0.432,0.439,0.819,0.078,0.487,0.389
128,0.257,0.386,0.223,0.303,0.101,0.156,0.407,0.271
129,1.456,1.061,1.149,0.283,0.282,1.316,0.488,1.146
130,1.489,1.473,0.592,0.527,0.220,0.110,0.601,0.977
131,0.060,1.272,0.133,0.237,0.618,0.397,0.311,0.303
132,0.938,0.822,0.590,0.199,0.937,0.512,0.551,0.914
133,0.445,0.637,1.268,0.567,1.184,0.074,0.119,1.112
134,0.998,0.364,0.415,1.149,0.203,0.998,0.753,1.047
135,0.536,0.262,0.125,0.423,0.546,0.495,0.575,0.345
136,0.188,1.325,0.261,0.069,0.727,0.791,0.590,0.979
137,1.045,0.497,0.196,0.369,0.349,1.040,0.316,1.061
138,0.817,1.023,0.958,0.470,0.175,1.529,0.655,1.144
139,0.681,1.844,0.493,0.206,0.216,0.648,0.341,0.548
140,1.184,0.873,0.505,0.307,0.964,0.675,0.401,0.480
141,1.167,0.360,0.519,0.406,0.193,0.852,1.158,1.059
142,0.981,0.570,0.373,0.324,0.396,0.173,0.454,0.227
143,0.537,0.683,0.394,0.238,0.174,0.831,0.818,0.602
144,1.384,0.317,0.418,0.327,0.171,0.955,0.439,0.605
145,1.134,0.836,0.307,0.386,0.584,0.765,0.233,0.467
146,0.957,0.315,0.931,0.300,0.102,0.900,0.579,0.363
147,1.277,1.209,0.590,0.392,0.174,0.440,0.253,1.053
148,1.014,0.774,0.323,0.410,0.352,1.139,1.371,1.328
149,0.334,0.496,0.245,0.166,0.862,1.036,0.522,0.982
150,1.293,0.766,0.539,0.497,0.293,0.903,0.148,0.533
151,0.819,1.432,0.834,0.203,0.116,0.896,0.380,0.283
152,1.645,1.242,0.722,0.546,0.332,0.361,0.524,1.196
153,1.536,1.374,0.422,0.657,0.250,0.541,0.985,0.523
154,0.649,0.598,0.418,0.430,0.165,0.454,0.699,2.012
155,0.846,0.286,0.775,0.325,0.343,0.620,0.949,0.555
156,0.367,0.436,0.333,0.081,0.420,0.229,1.524,0.826
157,0.658,0.186,0.365,0.384,0.558,0.316,0.337,0.328
158,1.057,0.213,0.600,0.469,0.464,0.922,0.681,0.267
159,0.740,1.230,0.696,0.384,0.081,0.126,0.182,0.269
160,0.675,0.264,0.402,0.269,0.227,0.834,0.304,0.714
161,0.755,0.756,0.569,0.321,0.227,1.070,0.438,0.231
162,0.292,1.073,0.335,0.151,0.180,0.979,0.856,0.130
163,0.801,1.487,0.407,0.143,0.201,0.541,0.584,1.288
164,0.996,0.267,0.279,0.477,0.163,0.429,1.023,0.813
165,0.721,0.386,0.804,0.914,0.113,0.805,1.272,0.888
166,1.186,0.292,0.269,0.897,0.351,0.114,0.820,0.523
167,0.475,0.592,0.446,0.328,1.267,0.508,0.766,0.977
168,0.559,0.346,0.493,0.463,0.348,0.343,0.778,0.395
169,0.149,1.076,0.270,0.420,0.543,0.806,0.801,0.711
170,0.373,1.141,0.454,0.378,0.245,1.341,0.349,1.180
171,0.664,0.788,1.817,0.193,0.268,0.749,0.405,1.324
172,0.396,0.549,0.531,0.320,0.367,0.615,0.749,1.235
173,0.546,0.984,0.769,0.901,0.335,0.164,0.292,1.107
174,0.434,0.800,0.473,0.255,0.401,0.636,0.367,0.646
175,0.162,1.015,0.399,0.561,0.123,0.640,0.214,0.945
176,0.892,1.017,0.431,0.221,0.161,0.906,0.809,0.513
177,0.355,0.772,0.413,0.213,0.196,0.875,0.694,0.520
178,0.430,0.609,0.291,0.227,0.329,1.415,0.956,0.438
179,1.653,1.380,0.713,0.532,0.271,0.810,0.306,1.303
180,0.412,1.357,0.301,0.268,0.346,0.503,0.813,0.697
181,0.913,0.285,0.056,0.300,1.064,1.077,0.369,0.882
182,0.770,1.005,0.463,0.325,0.242,0.366,0.215,1.057
183,0.506,1.162,0.884,0.280,0.864,1.853,0.452,0.549
184,0.428,1.032,0.302,0.251,0.397,0.231,0.286,0.379
185,0.479,0.429,0.334,0.324,0.313,0.918,0.364,1.434
186,1.076,0.481,0.629,0.074,1.108,1.105,0.560,1.139
187,0.858,0.705,0.474,0.634,0.133,0.987,0.590,0.286
188,0.439,0.971,0.259,0.149,0.326,0.278,0.521,0.286
189,0.984,0.734,1.013,0.290,1.374,1.240,0.518,0.853
190,0.385,0.672,0.353,0.428,1.504,0.778,0.373,0.830
191,0.938,0.523,0.355,0.636,1.283,0.741,1.198,0.579
192,1.109,0.649,0.812,0.241,0.264,0.817,0.498,0.503
193,1.333,0.256,0.292,0.722,0.632,0.084,0.444,0.618
194,0.561,0.923,0.471,0.101,0.549,0.606,0.399,0.667
195,1.346,0.242,0.290,0.282,0.114,1.158,0.428,0.682
196,1.835,0.393,0.305,0.207,1.215,0.180,0.153,0.870
197,0.133,0.312,0.289,0.373,0.348,0.507,0.353,0.580
198,0.627,0.213,0.357,0.260,0.190,0.893,0.353,0.480
199,1.160,0.927,1.376,0.365,0.201,1.085,0.257,0.955
