,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
145,0.846,0.877,0.892,0.952,0.862,1.055,0.841,0.892
146,0.808,0.853,0.808,1.045,0.887,0.842,1.016,0.804
147,0.841,0.754,1.041,1.121,0.866,0.809,0.833,0.999
148,0.850,0.785,1.054,0.892,1.011,0.747,0.900,0.838
149,0.848,0.840,0.970,0.900,0.971,0.899,0.848,0.911
150,0.871,0.804,0.836,0.888,0.895,0.886,0.836,0.908
151,0.858,0.823,0.859,0.790,1.277,0.602,0.996,1.118
152,0.846,0.926,0.891,0.884,0.789,0.904,0.873,0.824
153,0.820,0.833,0.814,1.196,1.008,0.794,0.867,0.842
154,0.844,0.919,0.864,0.800,1.528,0.894,0.842,0.819
155,0.887,0.886,1.101,0.880,1.248,0.854,0.889,0.860
156,0.844,0.963,0.892,0.777,0.937,0.904,0.881,0.865
157,0.834,0.780,0.768,1.065,0.955,0.964,0.756,0.887
158,0.817,0.746,1.076,0.896,0.852,0.890,0.796,0.988
159,0.839,0.792,0.802,0.729,0.847,0.878,0.842,0.977
160,0.934,0.932,0.849,0.801,0.859,0.916,0.828,1.022
161,0.824,0.829,0.832,0.955,1.123,0.803,0.869,0.863
162,0.876,0.839,0.839,0.873,0.855,0.878,0.944,0.939
163,0.839,0.861,0.796,0.825,0.739,1.024,0.814,0.859
164,0.855,0.807,0.861,1.062,0.979,1.090,0.784,0.963
165,0.878,0.902,0.751,0.896,1.042,0.847,0.875,0.854
166,0.815,0.957,0.886,0.839,0.865,0.850,0.697,0.859
167,1.283,0.951,0.986,0.868,0.887,0.815,1.063,0.754
168,0.837,0.836,0.906,0.909,0.835,0.793,0.948,0.810
169,0.851,0.850,0.893,0.980,0.819,0.865,0.889,0.858
170,0.828,0.778,0.905,0.782,0.723,0.838,0.884,0.902
171,0.888,1.291,0.805,0.972,0.871,0.848,0.858,0.787
172,1.118,0.909,0.836,1.081,0.938,0.983,0.856,0.836
173,0.869,0.898,0.922,0.855,1.140,0.853,0.875,0.882
174,0.883,0.797,0.915,0.964,0.963,0.786,0.828,0.831
175,0.834,0.821,1.017,0.990,0.824,0.875,1.082,0.812
176,0.931,0.776,0.757,0.840,0.878,0.792,0.866,0.780
177,0.994,0.990,0.850,1.349,0.976,0.816,0.785,0.900
178,0.968,0.902,0.861,0.874,0.881,0.733,0.926,0.998
179,0.856,0.822,0.842,0.980,0.804,0.873,0.795,0.864
180,0.897,0.898,0.852,0.938,1.125,1.288,0.873,0.761
181,0.842,0.860,0.783,0.790,0.921,0.882,0.897,0.796
182,0.864,0.876,0.885,0.997,0.903,0.933,0.852,1.188
183,0.828,0.987,0.866,0.844,0.827,0.830,0.817,0.726
184,0.874,0.845,0.880,0.834,1.200,0.922,0.896,0.844
185,0.951,0.796,0.857,0.919,0.918,0.772,0.976,0.980
186,0.838,1.049,0.888,0.719,0.910,0.849,0.868,0.915
187,0.825,0.929,0.841,0.986,0.793,0.873,1.002,0.819
188,0.883,0.939,0.951,0.908,0.798,0.963,0.866,0.806
189,0.830,1.070,0.942,0.786,0.796,0.906,0.871,0.856
190,1.227,0.854,0.998,0.955,0.811,0.844,0.872,1.044
191,0.851,0.986,0.829,1.010,0.848,0.832,0.932,0.936
192,0.745,1.132,0.946,0.834,0.885,0.923,0.839,0.957
193,0.891,0.905,0.904,0.882,0.969,0.842,1.088,0.923
194,0.823,0.874,0.767,0.854,0.780,0.992,0.931,0.803
195,0.816,0.974,0.723,1.025,0.943,0.801,1.010,0.958
196,0.836,0.827,0.823,0.881,0.850,0.902,0.802,0.871
197,0.848,0.849,0.842,1.129,1.029,0.768,0.849,0.836
198,0.925,0.879,0.800,0.932,0.740,0.898,0.815,0.888
199,0.859,0.914,0.797,1.022,0.923,0.870,0.842,0.825
