,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.0617e-13,1.1267e-08,5.7283e-08,7.9463e-12,1.8449e-08,6.9248e-09,6.2228e-18,1.3481e-19
DCC_joint,,2.0617e-13,,3.6547e-10,5.9880e-08,5.2740e-01,1.8352e-07,2.3309e-07,6.5711e-12,1.3711e-15
DCC_bivariate_loop,,1.1267e-08,3.6547e-10,,4.5426e-01,6.3322e-08,1.4426e-01,5.7633e-02,1.0511e-17,2.0449e-20
SW_cross_validated,,5.7283e-08,5.9880e-08,4.5426e-01,,2.0775e-06,5.3645e-01,3.2498e-01,1.5966e-14,1.0802e-16
SW_15,,7.9463e-12,5.2740e-01,6.3322e-08,2.0775e-06,,6.3706e-06,9.5006e-06,5.8081e-10,5.4172e-13
SW_30,,1.8449e-08,1.8352e-07,1.4426e-01,5.3645e-01,6.3706e-06,,7.1760e-01,2.5785e-14,1.4928e-16
SW_60,,6.9248e-09,2.3309e-07,5.7633e-02,3.2498e-01,9.5006e-06,7.1760e-01,,1.6593e-14,7.8667e-17
SW_120,,6.2228e-18,6.5711e-12,1.0511e-17,1.5966e-14,5.8081e-10,2.5785e-14,1.6593e-14,,2.7346e-12
sFC,,1.3481e-19,1.3711e-15,2.0449e-20,1.0802e-16,5.4172e-13,1.4928e-16,7.8667e-17,2.7346e-12,
