,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.05,4.65,9.51,27.48,19.14,16.86,12.67,2.54
DCC_joint,,3.05,,1.44,4.96,22.71,15.17,12.12,8.56,-0.49
DCC_bivariate_loop,,4.65,1.44,,3.29,21.11,13.72,10.47,7.01,-1.94
SW_cross_validated,,9.51,4.96,3.29,,19.28,11.62,7.97,4.34,-5.58
SW_15,,27.48,22.71,21.11,19.28,,-6.53,-11.50,-14.37,-23.34
SW_30,,19.14,15.17,13.72,11.62,-6.53,,-4.37,-7.26,-15.73
SW_60,,16.86,12.12,10.47,7.97,-11.50,-4.37,,-3.25,-12.75
SW_120,,12.67,8.56,7.01,4.34,-14.37,-7.26,-3.25,,-9.13
sFC,,2.54,-0.49,-1.94,-5.58,-23.34,-15.73,-12.75,-9.13,
