,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,14.98,4.55,4.50,16.75,8.72,4.62,4.99,54.88
DCC_joint,,14.98,,-12.78,-10.02,0.83,-9.94,-12.96,-8.85,39.67
DCC_bivariate_loop,,4.55,-12.78,,0.70,14.97,4.88,0.01,1.44,69.38
SW_cross_validated,,4.50,-10.02,0.70,,11.43,2.95,-0.70,0.67,47.45
SW_15,,16.75,0.83,14.97,11.43,,-12.22,-15.22,-10.09,45.18
SW_30,,8.72,-9.94,4.88,2.95,-12.22,,-4.99,-1.94,84.41
SW_60,,4.62,-12.96,0.01,-0.70,-15.22,-4.99,,1.45,71.92
SW_120,,4.99,-8.85,1.44,0.67,-10.09,-1.94,1.45,,43.04
sFC,,54.88,39.67,69.38,47.45,45.18,84.41,71.92,43.04,
