,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.81,1.45,4.30,0.08,1.43,2.85,2.57
DCC_bivariate_loop,,,2.81,,0.80,6.77,2.09,0.79,6.12,6.73
SW_cross_validated,,,1.45,0.80,,5.00,1.22,0.00,3.82,3.62
SW_15,,,4.30,6.77,5.00,,3.28,4.95,2.26,3.30
SW_30,,,0.08,2.09,1.22,3.28,,1.21,1.89,1.49
SW_60,,,1.43,0.79,0.00,4.95,1.21,,3.76,3.56
SW_120,,,2.85,6.12,3.82,2.26,1.89,3.76,,1.16
sFC,,,2.57,6.73,3.62,3.30,1.49,3.56,1.16,
