,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0536e-03,1.3516e-04,4.5577e-07,5.4762e-19,2.3911e-16,5.2307e-13,7.9266e-10,1.5674e-03
DCC_joint,,1.0536e-03,,2.7656e-01,4.1614e-04,2.8009e-18,3.3230e-15,3.3117e-11,2.3854e-07,7.0906e-01
DCC_bivariate_loop,,1.3516e-04,2.7656e-01,,5.2149e-03,1.4432e-17,2.7374e-14,3.9666e-10,3.5691e-06,1.4239e-01
SW_cross_validated,,4.5577e-07,4.1614e-04,5.2149e-03,,9.1451e-16,8.2094e-12,7.2604e-07,1.2106e-02,1.4180e-04
SW_15,,5.4762e-19,2.8009e-18,1.4432e-17,9.1451e-16,,3.8840e-12,2.5610e-15,8.3678e-16,7.8615e-19
SW_30,,2.3911e-16,3.3230e-15,2.7374e-14,8.2094e-12,3.8840e-12,,4.4492e-09,3.6117e-11,7.3449e-16
SW_60,,5.2307e-13,3.3117e-11,3.9666e-10,7.2604e-07,2.5610e-15,4.4492e-09,,1.0239e-04,7.5891e-12
SW_120,,7.9266e-10,2.3854e-07,3.5691e-06,1.2106e-02,8.3678e-16,3.6117e-11,1.0239e-04,,6.4756e-08
sFC,,1.5674e-03,7.0906e-01,1.4239e-01,1.4180e-04,7.8615e-19,7.3449e-16,7.5891e-12,6.4756e-08,
