,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.70,2.04,2.01,7.49,3.90,2.07,2.23,24.54
DCC_joint,,6.70,,5.71,4.48,0.37,4.44,5.79,3.96,17.74
DCC_bivariate_loop,,2.04,5.71,,0.31,6.69,2.18,0.01,0.64,31.03
SW_cross_validated,,2.01,4.48,0.31,,5.11,1.32,0.31,0.30,21.22
SW_15,,7.49,0.37,6.69,5.11,,5.46,6.81,4.51,20.21
SW_30,,3.90,4.44,2.18,1.32,5.46,,2.23,0.87,37.75
SW_60,,2.07,5.79,0.01,0.31,6.81,2.23,,0.65,32.16
SW_120,,2.23,3.96,0.64,0.30,4.51,0.87,0.65,,19.25
sFC,,24.54,17.74,31.03,21.22,20.21,37.75,32.16,19.25,
