,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.914254207997076,-6.072526607948503,-6.015157207580542,-5.6209772480606475,-5.908833096410405,-6.016195478837107,-5.976370104363507,-6.087494609820386,-5.634721419805273,-6.085241208731516,-6.1607116439950484
1,-5.991480618072567,-5.5353901626792,-5.883194592576144,-5.769914170130989,-6.16299216287116,-5.972123493362382,-5.756067765701678,-6.1268478190868905,-5.829792056676667,-5.920995006601621,-6.007177815264625
2,-6.076608395510068,-5.700583923789966,-5.594371713488876,-5.75193367234951,-5.730398847977368,-5.879193631439357,-6.165650324736635,-6.173510878163576,-5.97761122306129,-5.965345036343657,-5.907496364135833
3,-6.021388709455839,-5.6179073440791445,-5.797593511647326,-5.773162303375924,-6.2529432715548205,-5.806062764064695,-5.5689841353073515,-5.998231678143156,-5.774810471953365,-6.278368947635479,-5.986574319892956
4,-5.731893577923768,-5.745617835280242,-5.829658524146184,-5.737371479944456,-5.766417626272773,-5.997956630734027,-5.881084230324648,-5.934976097354527,-6.179707196425695,-5.965767854954329,-5.878138542248341
5,-5.985295975426231,-5.827630425484282,-5.934565786149772,-5.67334731736265,-5.901871174549083,-5.946519586856052,-5.72549157071448,-6.371762401733602,-5.878367550690809,-6.034662827867569,-5.889662327131109
6,-5.933139443141809,-5.6749430741345375,-5.74112361042001,-5.639816231049994,-6.147046144826434,-5.714167543367784,-5.777943444771063,-5.848587826785773,-5.692005148140595,-6.02552902642448,-6.025706317992777
7,-5.977813496528819,-6.15028830783865,-5.889229529553859,-5.681923398189865,-5.628251135344449,-5.769401775816387,-5.944167345402402,-5.769233426483688,-5.419439466587431,-5.963748919772776,-5.756813136958815
8,-6.120535262613767,-5.980889403760491,-6.002211839889023,-6.01053493308616,-5.598223397241661,-5.847755918427501,-6.217912542510963,-5.990051007239352,-5.866969700801174,-6.281534200160618,-5.953478853540185
9,-5.848329929881118,-5.919075295782875,-5.957601948320034,-5.77650175345899,-5.509649014110588,-6.208966954466425,-6.083941728880593,-5.9742497629488085,-6.189825964026008,-5.807685766423686,-5.557389880809503
