,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.630439957530939,-5.50764106911181,-5.654340625446457,-5.581305109974571,-5.628762128612679,-5.770521487430447,-5.693848753304423,-5.7758025998513975,-5.808656702125672,-5.612057973416995,-5.698208349826657
1,-5.609810313587991,-5.327466339977891,-5.666020584327466,-5.551128911578096,-5.754979338649918,-5.8178976622438325,-5.546199763125853,-5.639335012608445,-5.77077293756998,-5.568768432110388,-5.593481027532355
2,-5.750310895608696,-5.313757585902076,-5.589002690682687,-5.640351515650016,-5.660407487954302,-5.7208522262602655,-5.731327461647005,-5.697261679310523,-5.769867198706818,-5.603586183193781,-5.6119827204418415
3,-5.6549099996839685,-5.418677898643189,-5.71478148917925,-5.64444673988615,-5.775249533776536,-5.618699715076598,-5.595410248444402,-5.5932581047314525,-5.630861482938939,-5.777650783721819,-5.6222192874501085
4,-5.610869344035848,-5.44725195979743,-5.672423932343793,-5.693467104089036,-5.674011436392238,-5.763512281571557,-5.685339008030127,-5.730507581372162,-5.70568746889398,-5.6896746273567995,-5.532840908787563
5,-5.708069781732758,-5.460878297503436,-5.811359478198121,-5.669974383134271,-5.7522951875540524,-5.6545660957338875,-5.666606560519797,-5.899358042990969,-5.816164162507078,-5.630518593106335,-5.507476181997158
6,-5.762644847748696,-5.4102439652714125,-5.637131462610438,-5.642184010191031,-5.822419285147089,-5.675618115275679,-5.643731567707634,-5.648612649377538,-5.624919857815059,-5.675690308661251,-5.639834415481487
7,-5.668700681042985,-5.586779851836354,-5.6200350037513065,-5.633137006217527,-5.668186397244385,-5.7370694019931,-5.756973235679567,-5.5495737225018695,-5.573301122236806,-5.622836625564691,-5.552567814912047
8,-5.736936642568374,-5.441528238004246,-5.769706274417127,-5.724486255925495,-5.587371453998478,-5.665247217163718,-5.836243764121825,-5.673253711334871,-5.837036052615849,-5.785669875660801,-5.6415159233039525
9,-5.556998182533789,-5.5668293509930535,-5.746462413773884,-5.653047586334396,-5.593637041275319,-5.807278933354044,-5.774030213014511,-5.688980647830244,-5.765818385267468,-5.5508397259438835,-5.445639353034564
