,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.997841490751586,-5.318031456589356,-5.337666153135017,-5.844865367368419,-5.5022212583832255,-5.921371973500772,-5.6966153425565444,-6.169624850405148,-5.271946359388424,-5.60638082237654,-5.493277270536839
1,-6.058111177124527,-5.406994902042722,-5.497836107868136,-5.535882567865462,-5.7699884706236295,-5.889664278603676,-5.753139427850764,-5.79396998050934,-4.979473148030473,-5.601811792902433,-5.689330966768685
2,-5.839144544622517,-5.305990384594107,-5.591270657159601,-5.7849150970945065,-5.393029551251927,-6.080874298781619,-5.7880005672389,-5.93934627315236,-5.01536234496655,-5.743266502015273,-5.794989652128431
3,-6.024649026886232,-5.453575398868493,-5.255923555320555,-5.68869445821213,-5.792444029664017,-6.102401471632395,-5.748362359433315,-5.953279402192229,-5.173017760706839,-5.696522499771743,-5.4398488144019215
4,-5.861760029264222,-5.258670536369506,-5.618265772911252,-5.983296257652381,-5.6816914872123725,-5.866673789366717,-5.624061680897917,-5.712336759504878,-5.213334657464298,-6.040197572765887,-5.700597168126767
5,-5.675331117207377,-5.422405274622642,-5.534519014836433,-5.4964414986948675,-5.575747755062514,-5.801547823577838,-5.803086285241425,-5.77837288789687,-5.222696919605482,-5.78863377213245,-5.6663516156181
6,-6.0539427165611235,-5.42831164174471,-5.7210814993072105,-5.98926756583953,-5.572842083168813,-5.832286367358099,-5.84983361873414,-5.9731534578045515,-5.31783363162973,-5.888474677945893,-5.63558234554307
7,-5.853296891342659,-5.3496810372327035,-5.426328042454478,-5.65776249806054,-5.847849280264415,-5.9291085775589805,-5.858169017375028,-5.825896534513586,-5.135373591586898,-5.7423042394807,-5.771213501404641
8,-5.8001039035353665,-5.257164950813868,-5.585171809015837,-5.593018680068399,-5.483251845344757,-5.815385464664178,-5.853945158154086,-5.849002740513105,-5.243104757137925,-6.029764906989398,-5.822085950977588
9,-5.827447004654415,-5.509215726867949,-5.51605616409126,-5.648092354511635,-5.491104592831464,-5.994795969945235,-5.799108191508769,-5.574530876116073,-5.158140394754575,-5.739596275929871,-5.578228763261506
