,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.751208935924788,-5.649326030477682,-5.731916524997636,-5.565891328148198,-5.586732447024624,-5.881082058459682,-5.975469140638613,-5.993022444040978,-5.6711928730517025,-5.725945085584016,-5.819334909651221
1,-5.745036004027188,-5.363802451953586,-5.735763588394886,-5.727531451624065,-5.989344913692614,-5.968074005095159,-5.605905988244952,-6.047779668973883,-5.548366275503319,-5.693987102847054,-5.673726208411308
2,-5.880041946142574,-5.393134603284004,-5.4635808317608845,-5.642237122978624,-5.578045745443944,-5.8194435738383445,-5.907075063087828,-6.042571512487093,-5.622325060083051,-5.763656425755665,-5.6792850375681905
3,-5.782759831721026,-5.554095074951415,-5.665698092988071,-5.65220868255197,-6.066483740232614,-5.691132209816378,-5.60586426637277,-5.710113316116686,-5.583824057294323,-5.949234892911981,-5.887246700320793
4,-5.671355877251544,-5.534545936274899,-5.754592815160834,-5.676662006234235,-5.682581446989928,-5.890564319468393,-5.7610629799076865,-5.846366679525465,-5.656985402624375,-5.86757645796556,-5.710359744558104
5,-5.889525458084306,-5.597614634589393,-5.730026520631683,-5.58110329094218,-5.806871390587644,-5.677915565840999,-5.655201457548169,-6.180962666330354,-5.739988819553557,-5.818436165745685,-5.624374906140714
6,-5.902487098245092,-5.452724067411916,-5.634892874494051,-5.613320205233226,-5.929121240921918,-5.677913780869777,-5.648706158462484,-5.769261177893438,-5.382427778545478,-5.799257351891909,-5.711773348659198
7,-5.82505715952502,-5.660135214604754,-5.612659315342048,-5.595343200187205,-5.670719947621694,-5.665246951211579,-5.831064820817473,-5.652408689625871,-5.246158698192116,-5.832862728284058,-5.517088823103926
8,-5.993166087754608,-5.675121641848682,-5.818269769964973,-5.754906278759452,-5.582730409908063,-5.786941279606038,-6.0025568407593255,-5.81869017949972,-5.758111311554835,-6.081299759833034,-5.752978410985947
9,-5.573488070790087,-5.635362017093455,-5.731400833758647,-5.5867104707132365,-5.480085622050925,-5.967986195425125,-5.921851827279524,-5.856022852680059,-5.63187499170574,-5.6554749206453145,-5.442081055751796
