,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.612679876782172,-5.561418698571187,-5.60285143375547,-5.4917674209595955,-5.546611170267738,-5.699953739823439,-5.652928956140888,-5.778945668329303,-5.531592958781642,-5.608236893346433,-5.718341786544937
1,-5.614697875592464,-5.332600680845392,-5.620031340315986,-5.47019500407788,-5.705331780801175,-5.8215038234410335,-5.550638147760242,-5.6808377721513095,-5.683173713256744,-5.574237692029587,-5.581434482060222
2,-5.767942843316355,-5.306177154985526,-5.4649013951096315,-5.510870729635137,-5.629246234517643,-5.681055421934168,-5.724198018064899,-5.701370315294903,-5.672539079332431,-5.601890683435257,-5.604317902290721
3,-5.665651591920109,-5.419008616523752,-5.597506191321875,-5.566303653411532,-5.775794527840165,-5.561299344130359,-5.549239249431905,-5.579990960591154,-5.499778040044204,-5.817643528743356,-5.618585852280634
4,-5.610881587966608,-5.4754356465875,-5.586094244914457,-5.6235354059939855,-5.579784782436338,-5.728385666576207,-5.606722514594876,-5.758184380426026,-5.494503305295775,-5.683679191282895,-5.522950383324478
5,-5.737059892785476,-5.461821175930668,-5.67185331761518,-5.583975656578463,-5.746342550850959,-5.610227638833055,-5.6277709524446236,-5.9084682107417335,-5.645865650463095,-5.668055695470117,-5.493261411051208
6,-5.767756996969757,-5.418403732558396,-5.551465720177547,-5.56499976961391,-5.772653278275191,-5.602851122883002,-5.619152885721487,-5.637816105747777,-5.400051833218594,-5.678915644162071,-5.645739408217962
7,-5.687672475990186,-5.618693228247151,-5.568950220256969,-5.534668793347362,-5.580748791020387,-5.621445244205882,-5.693778411322341,-5.531060351843987,-5.310226826441663,-5.636217178509291,-5.553469219647004
8,-5.735308417371462,-5.422365639816819,-5.688887763620334,-5.688866863615236,-5.536988881996303,-5.637597800828349,-5.889930356368223,-5.676265555232431,-5.546328889595068,-5.82064037356923,-5.662280626444994
9,-5.546270894415207,-5.591791689133447,-5.667448108124632,-5.59223430264678,-5.588975869535407,-5.79713413043464,-5.7822256901659985,-5.691390432554178,-5.580951174083616,-5.552901828091426,-5.436376293152067
