,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.776165001286613,-5.430725740397028,-5.749747302543787,-5.770149515578586,-5.715314705261826,-5.877136776683799,-5.737899343090623,-5.662056837569444,-5.636777224939035,-5.64714955838913,-5.638746486468912
1,-5.663106442038799,-5.547046341933558,-5.784988917279254,-5.749527247915691,-5.83706461373676,-5.730839567321436,-5.6448083235498645,-5.564100959126647,-5.788368258854836,-5.691040223456091,-5.7791559038404685
2,-5.684911635362998,-5.671173341723038,-5.638413142276097,-5.6044371439683225,-5.698528264160816,-5.655396799668814,-5.746777797094392,-5.77361857442304,-5.6123878333063635,-5.59168556019493,-5.6521463217483765
3,-5.747684881932234,-5.615978323759538,-5.771482892567047,-5.653354032164093,-5.7811975644572,-5.733820134917876,-5.632910404733382,-5.711051192128846,-5.6419786289851865,-5.593336814305626,-5.615266777303923
4,-5.750985772923895,-5.602776339850298,-5.5601301090919755,-5.695975844412329,-5.865058132146908,-5.711571799811756,-5.877746795478378,-5.637776957260039,-5.645885541428317,-5.6719310548333555,-5.6436233137220775
5,-5.649251929337748,-5.620714717154876,-5.669870392051564,-5.939587233219198,-5.673682707777946,-5.5777348541718546,-5.6440442123407095,-5.523897968086616,-5.744917179487702,-5.823300986170774,-5.675765131223231
6,-5.798688023229479,-5.648351740692646,-5.823667815088765,-5.678632792075877,-5.619956048492679,-5.63773631490373,-5.619181915978054,-5.8422216355567,-5.686690199698704,-5.556009924825153,-5.750958922131884
7,-5.620669698013643,-5.57554227378812,-5.7002271571336935,-5.705348653636024,-5.703038711734609,-5.6990956581974554,-5.759888912340632,-5.632589559346464,-5.777073155163621,-5.655719216577479,-5.673934575979082
8,-5.7134211180736365,-5.6426874252841435,-5.813126693834099,-5.689584071437605,-5.68422998081046,-5.7333464327677826,-5.767910971302735,-5.7765477500122335,-5.703111968725466,-5.633512184360355,-5.80317636065883
9,-5.59648562089024,-5.617254561463317,-5.777158806573765,-5.758137667948802,-5.832096692003286,-5.790355692546093,-5.656231988056625,-5.710599999050726,-5.735447986166928,-5.682272586891645,-5.606601843325378
