,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-7.264485968655217,-7.5353193308313715,-6.985278709722661,-7.338730089107612,-6.704925743689629,-7.99507112051722,-7.981548303509473,-6.605775139275468,-6.852719233983371,-7.689558005428325,-6.973956578090195
1,-6.521618166165918,-6.976144075846796,-9.108707844678172,-7.341121615898409,-8.073497571759034,-7.498974209704101,-7.699049877636733,-6.847584057743918,-8.077964117578937,-7.693886763501921,-7.570007151212302
2,-7.745193667606418,-7.047164952508336,-7.758450418995003,-7.591104887143802,-6.864626643160652,-7.682191715112774,-7.297871751307553,-6.946963841617382,-7.585918195044972,-7.69109075691123,-7.939848965760932
3,-6.958653588663615,-7.946887019316815,-7.506388524302946,-8.087317183676724,-8.810755089669472,-7.5395580073081305,-6.907035250726206,-7.789247179209163,-6.409413916657907,-6.90940799587822,-7.013336966190125
4,-7.028761575896844,-8.317006710227226,-6.67016816695179,-7.811724476982281,-7.243569106798421,-7.117792936333899,-8.125601393295343,-6.702466632093334,-7.71130313259476,-7.638200856964081,-6.780197902934149
5,-7.52126253873337,-8.109296840743866,-7.410151984469898,-9.548913894517629,-6.889763014652267,-7.081781510662884,-7.574824241245242,-6.641366422000751,-8.357123761872616,-6.993780046559798,-8.267797990033237
6,-8.246869070494132,-7.310874335341864,-7.94949452613806,-7.107134472671148,-7.348098016179323,-7.393686642692659,-7.121012516921734,-8.438716165443985,-8.02049159762975,-6.872655500308281,-7.243619661264671
7,-7.512809167440562,-7.956759351038342,-7.468041522391738,-8.050603192887014,-7.4658417478659365,-7.5324530063063415,-8.758328762515372,-7.212201723945247,-7.723332444436259,-7.021115544383512,-8.049596716428049
8,-6.959047078779371,-7.488449764355703,-7.7230065406067805,-7.061622161105281,-7.601540888373589,-7.73868867812731,-7.513284110327784,-9.111732800218373,-8.247146332404121,-7.287616960445462,-7.830487195272161
9,-7.081170286934958,-6.887930187278844,-6.757704809419649,-8.452390506173195,-7.62784606545948,-7.826157137741048,-7.033921433406721,-7.823692169593584,-7.463384321157098,-7.729577377229525,-7.607905730893288
