,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.17,1.28,4.03,2.82,1.81,1.03,0.15
DCC_bivariate_loop,,,0.17,,1.11,3.90,2.66,1.63,0.88,0.33
SW_cross_validated,,,1.28,1.11,,2.99,1.58,0.46,0.12,1.51
SW_15,,,4.03,3.90,2.99,,1.63,2.71,2.91,4.30
SW_30,,,2.82,2.66,1.58,1.63,,1.20,1.56,3.13
SW_60,,,1.81,1.63,0.46,2.71,1.20,,0.54,2.10
SW_120,,,1.03,0.88,0.12,2.91,1.56,0.54,,1.21
sFC,,,0.15,0.33,1.51,4.30,3.13,2.10,1.21,
