,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.05,-3.31,8.11,36.98,24.04,13.32,6.02,-6.95
DCC_joint,,-5.05,,1.70,12.77,40.31,28.19,18.08,10.27,-1.46
DCC_bivariate_loop,,-3.31,1.70,,11.10,39.00,26.60,16.34,8.77,-3.29
SW_cross_validated,,8.11,12.77,11.10,,29.93,15.77,4.61,-1.22,-15.11
SW_15,,36.98,40.31,39.00,29.93,,-16.27,-27.10,-29.12,-43.02
SW_30,,24.04,28.19,26.60,15.77,-16.27,,-12.00,-15.61,-31.28
SW_60,,13.32,18.08,16.34,4.61,-27.10,-12.00,,-5.42,-21.00
SW_120,,6.02,10.27,8.77,-1.22,-29.12,-15.61,-5.42,,-12.11
sFC,,-6.95,-1.46,-3.29,-15.11,-43.02,-31.28,-21.00,-12.11,
