,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,10.17,11.63,22.77,63.93,42.76,29.29,20.78,8.51
DCC_joint,,10.17,,2.23,11.84,50.72,30.33,17.77,10.91,-1.49
DCC_bivariate_loop,,11.63,2.23,,8.63,44.15,25.36,13.97,8.05,-3.59
SW_cross_validated,,22.77,11.84,8.63,,39.30,18.33,5.74,0.03,-13.24
SW_15,,63.93,50.72,44.15,39.30,,-22.25,-34.42,-35.79,-51.76
SW_30,,42.76,30.33,25.36,18.33,-22.25,,-12.82,-16.63,-31.58
SW_60,,29.29,17.77,13.97,5.74,-34.42,-12.82,,-5.20,-19.13
SW_120,,20.78,10.91,8.05,0.03,-35.79,-16.63,-5.20,,-12.21
sFC,,8.51,-1.49,-3.59,-13.24,-51.76,-31.58,-19.13,-12.21,
