,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-10.1695,-,0.9383,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-11.6317,-2.2336,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135
SW_cross_validated,nan,-22.7713,-11.8438,-8.6266,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-63.931,-50.7209,-44.1512,-39.2978,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-42.7554,-30.3284,-25.3649,-18.3346,22.2474,-,0.0000,0.0000,0.0000
SW_60,nan,-29.2934,-17.7654,-13.9667,-5.7436,34.423,12.8236,-,0.0000,0.0000
SW_120,nan,-20.7841,-10.9087,-8.0501,-0.0347,35.7923,16.6316,5.2022,-,0.0000
sFC,nan,-8.5131,1.4856,3.5876,13.2402,51.7555,31.5842,19.132,12.2088,-
